CustomerID,Recency,Frequency,Monetary,RFM_Level
15716.0,147,4,1118.81,REGULARS
17788.0,75,2,1117.9,REGULARS
13591.0,184,3,1117.13,LOST
14971.0,45,3,1116.57,REGULARS
16350.0,23,4,1116.47,REGULARS
12679.0,1,4,1113.02,REGULARS
17609.0,42,5,1112.22,REGULARS
16049.0,42,3,1111.79,REGULARS
14161.0,128,3,1110.52,REGULARS
14817.0,161,2,1110.34,LOST
15069.0,181,1,1109.53,LOST
12399.0,3,4,1108.65,REGULARS
15933.0,23,3,1107.46,REGULARS
16833.0,101,4,1106.53,REGULARS
12857.0,70,2,1106.4,REGULARS
14410.0,124,9,1105.07,REGULARS
14948.0,25,6,1101.97,REGULARS
17047.0,87,3,1100.9,REGULARS
14744.0,18,7,1099.98,REGULARS
15978.0,79,1,1098.78,REGULARS
13104.0,48,6,1098.48,REGULARS
17966.0,34,5,1098.43,REGULARS
16225.0,46,5,1096.32,REGULARS
16533.0,21,3,1095.56,REGULARS
13652.0,47,3,1095.08,REGULARS
15745.0,21,4,1094.59,REGULARS
15608.0,30,4,1093.68,REGULARS
13521.0,12,3,1093.65,REGULARS
18189.0,79,2,1090.24,REGULARS
13853.0,59,1,1090.14,REGULARS
12534.0,337,1,1089.18,LOST
15763.0,79,2,1086.92,REGULARS
13467.0,12,2,1083.71,REGULARS
17041.0,28,3,1081.57,REGULARS
14561.0,77,3,1080.76,REGULARS
16200.0,166,2,1080.62,LOST
13726.0,102,2,1079.66,REGULARS
15197.0,12,3,1079.61,REGULARS
12354.0,234,1,1079.4,LOST
13715.0,224,5,1079.34,LOST
16980.0,257,2,1078.96,LOST
14352.0,38,4,1078.96,REGULARS
16094.0,13,4,1078.23,REGULARS
16563.0,55,1,1077.74,REGULARS
13131.0,25,3,1073.3,REGULARS
15712.0,11,5,1072.36,REGULARS
15238.0,61,3,1071.99,REGULARS
13635.0,276,1,1071.03,LOST
17522.0,96,5,1070.71,REGULARS
13761.0,52,2,1070.65,REGULARS
14212.0,32,1,1070.48,REGULARS
17214.0,62,6,1069.12,REGULARS
16918.0,51,6,1068.82,REGULARS
15027.0,91,4,1066.15,REGULARS
17277.0,229,2,1065.35,LOST
14488.0,276,1,1064.28,LOST
17287.0,28,7,1064.11,REGULARS
12951.0,175,6,1064.07,LOST
15801.0,48,3,1063.95,REGULARS
12936.0,19,4,1063.9,REGULARS
12815.0,149,2,1063.46,REGULARS
14411.0,312,1,1063.0,LOST
16214.0,172,3,1062.75,LOST
15996.0,2,6,1060.68,REGULARS
15706.0,77,4,1060.56,REGULARS
17727.0,17,1,1060.25,REGULARS
18130.0,17,3,1059.39,REGULARS
14465.0,70,3,1058.62,REGULARS
13455.0,26,2,1058.34,REGULARS
14419.0,12,6,1058.06,REGULARS
15407.0,96,4,1056.44,REGULARS
14514.0,10,3,1055.35,REGULARS
15977.0,19,2,1054.73,REGULARS
16728.0,48,4,1054.67,REGULARS
12716.0,135,2,1053.49,REGULARS
14583.0,146,5,1052.55,REGULARS
16416.0,28,3,1051.4,REGULARS
12849.0,122,2,1050.89,REGULARS
14224.0,112,4,1050.12,REGULARS
15329.0,41,3,1049.7,REGULARS
14078.0,67,6,1049.37,REGULARS
15464.0,224,1,1048.85,LOST
15839.0,82,3,1048.49,REGULARS
15777.0,7,4,1047.11,REGULARS
16520.0,188,3,1046.57,LOST
14293.0,149,4,1046.56,REGULARS
17042.0,64,5,1044.38,REGULARS
15192.0,3,3,1044.32,REGULARS
14389.0,215,2,1043.46,LOST
15073.0,11,3,1043.41,REGULARS
12497.0,83,1,1043.1,REGULARS
14584.0,96,4,1042.26,REGULARS
13719.0,17,5,1041.68,REGULARS
18221.0,6,5,1041.61,REGULARS
15434.0,109,5,1041.48,REGULARS
14446.0,30,4,1039.58,REGULARS
16320.0,67,2,1038.46,REGULARS
16175.0,171,4,1037.59,LOST
12691.0,1,6,1035.8,REGULARS
16260.0,52,1,1035.45,REGULARS
13639.0,76,1,1033.34,REGULARS
17724.0,73,3,1033.0,REGULARS
12599.0,34,7,1032.58,REGULARS
17405.0,4,3,1031.41,REGULARS
12724.0,40,4,1031.41,REGULARS
13235.0,36,1,1031.07,REGULARS
12717.0,34,2,1030.98,REGULARS
13253.0,187,2,1030.4,LOST
17033.0,88,3,1030.14,REGULARS
15333.0,210,1,1028.56,LOST
16682.0,59,5,1028.0,REGULARS
15104.0,198,2,1027.44,LOST
13956.0,56,5,1026.42,REGULARS
14904.0,27,2,1025.44,REGULARS
16160.0,87,2,1025.44,REGULARS
15658.0,199,5,1024.1,LOST
17096.0,1,4,1022.13,REGULARS
14346.0,33,2,1021.58,REGULARS
13165.0,48,2,1021.48,REGULARS
12572.0,53,2,1020.42,REGULARS
13376.0,205,3,1019.76,LOST
18142.0,128,2,1019.52,REGULARS
12828.0,114,6,1018.71,REGULARS
14083.0,38,9,1018.43,REGULARS
12514.0,269,1,1017.68,LOST
13728.0,109,6,1016.14,REGULARS
13867.0,76,3,1015.29,REGULARS
12642.0,27,3,1013.26,REGULARS
12739.0,80,2,1013.04,REGULARS
17197.0,61,1,1013.01,REGULARS
14195.0,203,2,1012.0,LOST
14775.0,1,3,1011.9,REGULARS
16229.0,36,2,1010.6,REGULARS
13032.0,54,2,1010.18,REGULARS
16572.0,34,3,1009.6,REGULARS
16174.0,34,3,1009.55,REGULARS
17951.0,41,3,1008.54,REGULARS
17646.0,250,3,1008.39,LOST
14631.0,52,3,1006.98,REGULARS
13429.0,12,4,1006.8,REGULARS
17126.0,65,5,1004.75,REGULARS
14214.0,52,5,1004.38,REGULARS
13410.0,26,5,1003.06,REGULARS
12446.0,59,1,1002.31,REGULARS
12545.0,77,2,1000.39,REGULARS
15508.0,227,6,1000.27,LOST
18143.0,118,2,1000.16,REGULARS
12722.0,4,4,997.63,REGULARS
14540.0,11,3,996.26,REGULARS
15110.0,25,4,996.1,REGULARS
17594.0,87,2,993.18,REGULARS
16009.0,24,4,992.71,REGULARS
13363.0,19,2,992.5,REGULARS
14223.0,124,3,991.13,REGULARS
16232.0,45,4,990.88,REGULARS
17324.0,10,4,990.23,REGULARS
15062.0,73,4,987.86,REGULARS
18237.0,3,5,987.1,REGULARS
16376.0,19,2,987.01,REGULARS
13117.0,23,8,984.91,REGULARS
17144.0,86,2,984.57,REGULARS
12510.0,144,2,982.57,REGULARS
15133.0,39,3,982.42,REGULARS
14138.0,121,2,982.38,REGULARS
15071.0,99,2,982.07,REGULARS
16188.0,37,4,981.86,REGULARS
16907.0,61,5,981.65,REGULARS
16085.0,1,5,981.51,REGULARS
12541.0,61,3,981.18,REGULARS
18170.0,114,3,980.31,REGULARS
13509.0,38,7,979.72,REGULARS
15506.0,24,3,979.26,REGULARS
13350.0,18,2,979.12,REGULARS
15132.0,20,5,977.93,REGULARS
14920.0,36,2,977.77,REGULARS
15860.0,42,8,977.21,REGULARS
13026.0,99,5,975.36,REGULARS
14522.0,26,4,974.54,REGULARS
15449.0,28,3,974.52,REGULARS
12994.0,33,3,974.42,REGULARS
15747.0,14,3,974.04,REGULARS
18194.0,84,1,973.84,REGULARS
16419.0,99,6,972.23,REGULARS
13155.0,81,4,971.76,REGULARS
17100.0,20,2,971.74,REGULARS
17618.0,221,3,971.58,LOST
14256.0,262,2,969.06,LOST
15907.0,178,3,967.45,LOST
15793.0,16,3,965.61,REGULARS
12550.0,81,1,964.83,REGULARS
13138.0,24,6,962.39,REGULARS
14006.0,7,3,962.19,REGULARS
15156.0,121,3,961.49,REGULARS
14629.0,49,2,959.01,REGULARS
18192.0,73,1,957.97,REGULARS
13823.0,20,2,957.66,REGULARS
12697.0,30,3,957.59,REGULARS
15948.0,45,2,955.24,REGULARS
17244.0,55,1,954.9,REGULARS
17097.0,12,8,954.42,REGULARS
15835.0,46,4,954.09,REGULARS
16934.0,56,2,950.93,REGULARS
15421.0,1,4,950.36,REGULARS
16511.0,23,3,950.26,REGULARS
13636.0,94,5,949.12,REGULARS
12822.0,72,2,948.88,REGULARS
17044.0,27,1,948.48,REGULARS
13748.0,160,5,948.25,REGULARS
15787.0,28,3,948.05,REGULARS
12458.0,73,2,947.4,REGULARS
15707.0,45,4,945.58,REGULARS
17289.0,5,3,944.41,REGULARS
13261.0,270,2,944.1,LOST
12820.0,46,4,942.34,REGULARS
14075.0,21,3,942.26,REGULARS
15576.0,303,1,940.67,LOST
15289.0,61,3,939.78,REGULARS
17527.0,55,4,939.37,REGULARS
17227.0,20,6,939.32,REGULARS
16584.0,82,2,936.08,REGULARS
14140.0,122,2,935.05,REGULARS
16027.0,70,6,934.62,REGULARS
14081.0,70,2,934.52,REGULARS
12924.0,2,4,933.7,REGULARS
16657.0,11,4,933.62,REGULARS
13655.0,7,2,932.97,REGULARS
14532.0,238,4,932.85,LOST
18133.0,36,1,931.5,REGULARS
17552.0,62,4,930.41,REGULARS
14475.0,73,3,925.85,REGULARS
14231.0,96,3,925.71,REGULARS
17048.0,10,3,925.35,REGULARS
15312.0,77,4,924.85,REGULARS
13805.0,54,2,924.6,REGULARS
15654.0,11,2,922.53,REGULARS
13122.0,185,2,922.39,LOST
16551.0,163,3,922.12,LOST
13934.0,265,1,922.1,LOST
13035.0,75,2,921.88,REGULARS
17323.0,17,7,921.07,REGULARS
13984.0,28,5,920.51,REGULARS
17018.0,42,2,920.1,REGULARS
12652.0,10,1,919.98,REGULARS
13075.0,306,1,919.61,LOST
13549.0,4,7,918.2,REGULARS
15253.0,2,5,918.2,REGULARS
14015.0,54,1,917.34,REGULARS
14712.0,61,3,917.07,REGULARS
17236.0,14,6,916.13,REGULARS
14141.0,31,4,915.13,REGULARS
16216.0,269,1,914.93,LOST
16809.0,25,5,914.69,REGULARS
15587.0,32,4,913.68,REGULARS
12940.0,56,2,913.54,REGULARS
15364.0,216,2,913.19,LOST
14359.0,21,3,912.18,REGULARS
13782.0,14,6,912.0,REGULARS
13192.0,207,2,911.94,LOST
14289.0,7,6,911.26,REGULARS
18096.0,13,3,911.15,REGULARS
13689.0,154,1,910.0,REGULARS
15511.0,13,5,909.23,REGULARS
13038.0,82,3,908.46,REGULARS
14449.0,20,4,907.1,REGULARS
15480.0,118,1,905.5,REGULARS
15022.0,13,4,905.04,REGULARS
15807.0,52,3,903.9,REGULARS
17566.0,27,2,901.21,REGULARS
17848.0,83,9,901.2,REGULARS
16716.0,268,2,901.2,LOST
14625.0,198,2,899.63,LOST
17886.0,122,3,899.61,REGULARS
13662.0,36,3,897.76,REGULARS
17537.0,61,2,897.62,REGULARS
16361.0,11,4,896.66,REGULARS
15079.0,36,4,895.61,REGULARS
15865.0,2,3,895.13,REGULARS
15211.0,62,2,894.41,REGULARS
15066.0,55,1,893.59,REGULARS
12772.0,31,1,892.47,REGULARS
13515.0,74,4,891.12,REGULARS
15255.0,245,1,890.85,LOST
14240.0,91,2,890.34,REGULARS
17027.0,80,6,890.29,REGULARS
17007.0,52,6,889.93,REGULARS
14344.0,99,8,889.93,REGULARS
14623.0,45,5,889.25,REGULARS
17829.0,300,1,889.24,LOST
16347.0,13,2,887.65,REGULARS
16900.0,18,3,887.11,REGULARS
15822.0,182,2,885.47,LOST
17704.0,170,2,885.19,LOST
17109.0,46,6,885.04,REGULARS
15799.0,77,3,884.14,REGULARS
14597.0,13,2,883.15,REGULARS
18236.0,61,6,882.24,REGULARS
13037.0,140,3,881.07,REGULARS
15076.0,174,1,880.85,LOST
15653.0,117,2,877.44,REGULARS
14770.0,234,2,876.42,LOST
15100.0,71,3,876.0,REGULARS
13566.0,42,2,874.71,REGULARS
16513.0,21,4,874.59,REGULARS
13294.0,251,2,873.74,LOST
12847.0,24,1,871.54,REGULARS
15208.0,121,5,870.12,REGULARS
13200.0,21,4,870.09,REGULARS
13979.0,75,1,869.87,REGULARS
12694.0,72,2,869.67,REGULARS
13203.0,11,4,869.46,REGULARS
17649.0,140,1,868.49,REGULARS
14912.0,18,2,867.85,REGULARS
14715.0,10,4,867.38,REGULARS
16235.0,40,5,867.31,REGULARS
16121.0,59,2,867.11,REGULARS
14332.0,24,3,866.31,REGULARS
16567.0,163,2,865.6,LOST
13846.0,26,3,865.06,REGULARS
16221.0,99,3,864.86,REGULARS
12680.0,32,4,862.81,REGULARS
16266.0,75,7,861.89,REGULARS
12794.0,55,2,860.41,REGULARS
13339.0,202,1,860.12,LOST
14577.0,14,4,859.71,REGULARS
17064.0,1,3,859.35,REGULARS
14553.0,21,5,859.27,REGULARS
16163.0,234,2,856.6,LOST
13991.0,14,6,855.97,REGULARS
12693.0,6,4,855.91,REGULARS
16037.0,131,3,855.02,REGULARS
12878.0,238,2,854.99,LOST
17560.0,70,5,854.95,REGULARS
16877.0,14,6,853.72,REGULARS
14193.0,271,2,853.39,LOST
12379.0,83,2,852.24,REGULARS
16070.0,24,2,852.15,REGULARS
16020.0,18,3,851.01,REGULARS
12713.0,90,1,848.55,REGULARS
14657.0,19,4,848.22,REGULARS
13221.0,242,2,847.41,LOST
16924.0,23,3,846.75,REGULARS
16222.0,320,1,846.72,LOST
15965.0,19,4,845.64,REGULARS
14803.0,99,3,845.55,REGULARS
17624.0,16,2,843.48,REGULARS
15164.0,210,3,843.05,LOST
17929.0,13,4,843.0,REGULARS
13929.0,171,2,842.65,LOST
16108.0,86,1,842.5,REGULARS
16560.0,28,2,841.41,REGULARS
14862.0,27,2,841.2,REGULARS
17076.0,38,3,841.08,REGULARS
13940.0,19,4,839.14,REGULARS
17115.0,66,3,837.5,REGULARS
16554.0,10,3,837.1,REGULARS
15832.0,256,1,836.79,LOST
12728.0,40,4,836.33,REGULARS
16747.0,276,2,836.06,LOST
17169.0,59,2,835.78,REGULARS
17759.0,19,3,834.99,REGULARS
13835.0,27,4,834.57,REGULARS
17075.0,19,4,834.12,REGULARS
16644.0,36,2,833.78,REGULARS
15862.0,114,4,832.88,REGULARS
14644.0,276,2,830.76,LOST
13681.0,19,4,827.83,REGULARS
12461.0,126,2,826.88,REGULARS
12781.0,154,2,826.74,REGULARS
16494.0,298,1,826.53,LOST
17921.0,150,4,826.52,REGULARS
15525.0,19,3,825.92,REGULARS
12427.0,23,3,825.8,REGULARS
16869.0,24,4,825.42,REGULARS
16284.0,52,2,823.97,REGULARS
16164.0,19,3,822.48,REGULARS
12778.0,21,6,822.23,REGULARS
13893.0,299,1,821.1,LOST
13220.0,80,4,819.29,REGULARS
17764.0,6,2,818.82,REGULARS
16092.0,116,3,817.86,REGULARS
16943.0,6,3,816.73,REGULARS
15649.0,163,2,816.0,LOST
15399.0,24,3,815.77,REGULARS
14499.0,28,3,815.32,REGULARS
13280.0,94,3,814.86,REGULARS
16460.0,30,3,814.72,REGULARS
13811.0,96,3,814.5,REGULARS
18064.0,135,2,814.0,REGULARS
16600.0,18,6,813.52,REGULARS
16621.0,53,4,813.48,REGULARS
14421.0,6,2,813.11,REGULARS
15644.0,168,4,813.0,LOST
17980.0,167,3,811.45,LOST
16276.0,178,1,810.6,LOST
16624.0,82,2,810.57,REGULARS
13637.0,54,3,810.5,REGULARS
16891.0,121,5,809.7,REGULARS
17114.0,101,8,808.62,REGULARS
15533.0,21,3,807.57,REGULARS
12421.0,17,4,807.04,REGULARS
15952.0,183,4,806.57,LOST
13707.0,269,2,806.41,LOST
12434.0,86,2,806.14,REGULARS
16367.0,303,2,804.49,LOST
18248.0,94,2,804.02,REGULARS
12422.0,170,3,803.56,LOST
15831.0,1,3,801.76,REGULARS
18265.0,74,2,801.51,REGULARS
16806.0,105,4,801.49,REGULARS
15561.0,13,4,800.59,REGULARS
17905.0,73,4,800.24,REGULARS
13720.0,118,4,799.9,REGULARS
13030.0,13,2,799.48,REGULARS
17703.0,111,3,798.74,REGULARS
16438.0,28,5,798.35,REGULARS
13389.0,13,3,797.96,REGULARS
12701.0,37,2,797.71,REGULARS
17180.0,7,4,796.03,REGULARS
13336.0,79,1,795.12,REGULARS
15990.0,46,2,792.11,REGULARS
13167.0,20,4,791.33,REGULARS
14976.0,59,7,790.86,REGULARS
13016.0,75,3,789.89,REGULARS
16759.0,91,3,789.79,REGULARS
13329.0,122,2,789.0,REGULARS
14557.0,87,1,788.38,REGULARS
13212.0,21,3,788.08,REGULARS
13323.0,23,5,787.85,REGULARS
13884.0,32,5,787.6,REGULARS
16546.0,292,2,787.15,LOST
13109.0,31,2,786.54,REGULARS
12628.0,183,3,786.46,LOST
15806.0,48,3,784.58,REGULARS
15743.0,18,4,784.46,REGULARS
18136.0,6,3,784.33,REGULARS
17387.0,21,2,784.11,REGULARS
16054.0,147,1,783.9,REGULARS
17006.0,20,4,781.78,REGULARS
17341.0,187,3,781.36,LOST
15679.0,26,4,781.28,REGULARS
13583.0,157,1,781.03,REGULARS
16725.0,70,7,781.02,REGULARS
15239.0,12,2,780.59,REGULARS
17797.0,24,3,780.43,REGULARS
18228.0,58,2,779.9,REGULARS
12735.0,193,2,779.57,LOST
17411.0,14,3,778.94,REGULARS
13375.0,2,1,778.65,REGULARS
14815.0,275,2,778.5,LOST
17414.0,45,2,778.0,REGULARS
16505.0,122,1,777.6,REGULARS
13563.0,86,2,777.53,REGULARS
12425.0,80,1,777.2,REGULARS
15353.0,256,2,777.02,LOST
15618.0,124,4,776.85,REGULARS
13314.0,75,3,775.94,REGULARS
13341.0,262,1,775.85,LOST
14234.0,24,4,775.46,REGULARS
16825.0,158,2,775.18,REGULARS
15414.0,11,3,774.9,REGULARS
16043.0,6,4,773.99,REGULARS
15075.0,79,1,773.03,REGULARS
12965.0,32,1,771.91,REGULARS
17409.0,127,2,771.85,REGULARS
14662.0,30,4,771.17,REGULARS
16770.0,59,5,770.1,REGULARS
14412.0,44,2,770.03,REGULARS
16480.0,77,1,769.29,REGULARS
13356.0,82,1,768.24,REGULARS
17516.0,3,5,768.08,REGULARS
14550.0,12,2,765.62,REGULARS
14672.0,163,2,765.55,LOST
17695.0,133,2,765.34,REGULARS
14885.0,133,1,765.32,REGULARS
17268.0,4,4,763.64,REGULARS
17466.0,12,2,763.28,REGULARS
16470.0,53,4,762.39,REGULARS
15599.0,28,2,761.74,REGULARS
14883.0,6,6,761.59,REGULARS
16205.0,91,4,761.38,REGULARS
17425.0,21,2,759.17,REGULARS
16036.0,89,2,758.92,REGULARS
15568.0,46,3,758.29,REGULARS
12413.0,193,3,758.1,LOST
17979.0,170,4,757.71,LOST
17461.0,24,3,757.46,REGULARS
15223.0,227,2,755.75,LOST
18104.0,303,1,754.64,LOST
13730.0,137,2,752.6,REGULARS
16256.0,268,1,752.43,LOST
12908.0,178,2,750.0,LOST
17146.0,107,3,749.78,REGULARS
14923.0,52,1,749.1,REGULARS
15074.0,107,1,748.87,REGULARS
15656.0,47,4,748.5,REGULARS
16859.0,146,2,747.81,REGULARS
13623.0,91,5,747.78,REGULARS
14201.0,62,7,747.44,REGULARS
16261.0,19,4,746.83,REGULARS
14050.0,108,2,746.36,REGULARS
17034.0,18,3,745.52,REGULARS
14790.0,3,4,745.06,REGULARS
13950.0,13,4,745.06,REGULARS
13236.0,26,2,744.85,REGULARS
13354.0,73,1,743.53,REGULARS
16730.0,54,3,743.11,REGULARS
12374.0,27,1,742.93,REGULARS
12465.0,19,2,742.19,REGULARS
13753.0,289,1,741.26,LOST
13900.0,96,3,740.95,REGULARS
17692.0,162,4,740.94,LOST
17974.0,26,3,740.79,REGULARS
15252.0,96,2,740.78,REGULARS
12603.0,23,1,739.2,REGULARS
14756.0,17,1,738.96,REGULARS
12976.0,6,1,738.6,REGULARS
15045.0,34,2,735.66,REGULARS
18156.0,14,2,734.94,REGULARS
15215.0,48,3,734.94,REGULARS
16362.0,31,5,734.77,REGULARS
16146.0,205,3,734.13,LOST
17812.0,14,4,732.16,REGULARS
13575.0,1,5,732.07,REGULARS
13736.0,243,2,731.9,LOST
16099.0,52,3,731.9,REGULARS
16491.0,48,1,731.5,REGULARS
14778.0,247,2,730.86,LOST
18035.0,45,3,730.4,REGULARS
12468.0,219,2,729.54,LOST
13077.0,121,4,729.27,REGULARS
17666.0,182,2,728.16,LOST
17888.0,23,8,726.05,REGULARS
14869.0,105,2,725.7,REGULARS
14055.0,108,1,725.64,REGULARS
16140.0,215,2,725.18,LOST
15584.0,25,4,725.11,REGULARS
12723.0,18,5,725.07,REGULARS
15636.0,32,2,724.76,REGULARS
12475.0,55,1,723.38,REGULARS
17521.0,61,3,723.21,REGULARS
15272.0,59,2,721.94,REGULARS
18062.0,175,3,720.52,LOST
16023.0,48,3,719.81,REGULARS
14179.0,42,2,719.78,REGULARS
14725.0,26,1,718.08,REGULARS
17884.0,182,4,717.45,LOST
15274.0,20,2,716.57,REGULARS
12535.0,93,2,716.35,REGULARS
15400.0,115,5,716.2,REGULARS
17029.0,112,2,716.0,REGULARS
15330.0,62,2,714.96,REGULARS
15757.0,189,2,714.42,LOST
12616.0,216,2,713.3,LOST
13169.0,154,2,712.88,REGULARS
13147.0,12,4,712.8,REGULARS
17761.0,153,1,712.78,REGULARS
13416.0,45,2,712.5,REGULARS
13587.0,154,1,712.4,REGULARS
17642.0,3,2,712.29,REGULARS
15855.0,96,5,712.24,REGULARS
13705.0,146,3,711.86,REGULARS
17179.0,180,3,711.79,LOST
13249.0,124,3,711.41,REGULARS
17472.0,290,3,710.29,LOST
14867.0,158,3,710.28,REGULARS
14127.0,94,3,709.71,REGULARS
16136.0,31,3,709.38,REGULARS
15951.0,287,2,708.22,LOST
16449.0,199,2,707.69,LOST
12453.0,136,1,707.09,REGULARS
16364.0,13,2,707.04,REGULARS
16309.0,108,2,706.57,REGULARS
14880.0,79,3,706.19,REGULARS
14126.0,12,3,706.13,REGULARS
15038.0,1,6,705.49,REGULARS
16015.0,28,3,705.39,REGULARS
16882.0,241,3,705.12,LOST
17934.0,1,2,704.25,REGULARS
12612.0,76,1,704.04,REGULARS
12883.0,26,4,703.47,REGULARS
18082.0,27,1,703.37,REGULARS
15103.0,88,2,703.36,REGULARS
15574.0,179,4,702.25,LOST
16997.0,284,3,702.0,LOST
14198.0,20,4,701.4,REGULARS
14356.0,81,2,701.23,REGULARS
17321.0,276,2,700.86,LOST
13238.0,19,4,700.73,REGULARS
17734.0,55,3,700.63,REGULARS
15800.0,109,2,699.08,REGULARS
13258.0,13,3,698.58,REGULARS
17423.0,48,2,698.41,REGULARS
17796.0,42,4,697.9,REGULARS
15053.0,187,3,697.79,LOST
14829.0,61,4,697.55,REGULARS
13596.0,14,2,697.04,REGULARS
15700.0,174,2,696.68,LOST
17397.0,24,2,696.41,REGULARS
14009.0,200,2,695.61,LOST
14959.0,111,4,695.42,REGULARS
15304.0,62,8,694.4,REGULARS
12925.0,76,2,694.05,REGULARS
14643.0,172,2,693.81,LOST
12410.0,253,2,693.33,LOST
13601.0,6,2,693.32,REGULARS
14111.0,7,4,692.85,REGULARS
17198.0,25,3,692.22,REGULARS
17733.0,263,2,692.19,LOST
13838.0,119,4,691.73,REGULARS
16212.0,21,2,690.34,REGULARS
18085.0,332,2,689.95,LOST
13023.0,184,2,689.9,LOST
15181.0,177,3,689.48,LOST
18196.0,216,2,689.13,LOST
17502.0,11,4,689.1,REGULARS
13799.0,118,2,688.86,REGULARS
16642.0,209,2,688.33,LOST
12658.0,20,1,686.05,REGULARS
16122.0,40,4,684.42,REGULARS
16495.0,130,3,684.41,REGULARS
15669.0,42,4,684.34,REGULARS
12942.0,133,3,683.9,REGULARS
17874.0,158,6,683.46,REGULARS
14222.0,179,1,683.17,LOST
12838.0,183,2,683.13,LOST
15582.0,26,3,682.91,REGULARS
13548.0,68,2,682.41,REGULARS
18135.0,61,5,681.91,REGULARS
12478.0,182,1,680.99,LOST
13524.0,42,5,680.18,REGULARS
16872.0,79,3,680.02,REGULARS
15322.0,87,1,679.68,REGULARS
13430.0,20,2,679.45,REGULARS
14788.0,28,2,679.44,REGULARS
17994.0,38,4,678.49,REGULARS
13925.0,64,4,678.25,REGULARS
13607.0,42,1,678.01,REGULARS
13388.0,133,2,677.1,REGULARS
13040.0,183,2,676.99,LOST
16377.0,269,1,676.2,LOST
15626.0,76,2,675.8,REGULARS
17462.0,62,2,675.69,REGULARS
13325.0,83,1,675.3,REGULARS
16418.0,46,3,675.27,REGULARS
13355.0,94,1,674.7,REGULARS
13464.0,1,1,674.68,REGULARS
17749.0,180,2,674.52,LOST
13951.0,178,3,674.45,LOST
14504.0,49,4,673.26,REGULARS
18121.0,126,2,673.1,REGULARS
14628.0,37,2,671.96,REGULARS
17883.0,16,4,671.77,REGULARS
12638.0,183,1,671.69,LOST
17299.0,13,4,669.11,REGULARS
12418.0,114,1,668.58,REGULARS
14342.0,23,4,668.56,REGULARS
13741.0,73,3,668.43,REGULARS
16383.0,76,2,668.36,REGULARS
15031.0,91,4,668.14,REGULARS
18022.0,244,1,668.11,LOST
16268.0,73,2,667.65,REGULARS
15969.0,51,3,666.1,REGULARS
17777.0,26,3,665.86,REGULARS
17105.0,192,2,665.78,LOST
16056.0,47,1,664.85,REGULARS
13963.0,253,4,664.54,LOST
16208.0,46,2,664.26,REGULARS
15643.0,311,3,664.0,LOST
14720.0,32,3,663.81,REGULARS
13240.0,175,4,663.65,LOST
16573.0,86,2,663.61,REGULARS
14451.0,62,2,662.59,REGULARS
16014.0,65,3,662.38,REGULARS
18218.0,6,2,662.08,REGULARS
16774.0,118,4,661.52,REGULARS
13028.0,24,2,661.32,REGULARS
14603.0,69,1,660.0,REGULARS
15492.0,30,2,659.46,REGULARS
13518.0,87,1,659.44,REGULARS
13759.0,73,2,659.41,REGULARS
16357.0,67,3,658.88,REGULARS
14150.0,244,2,658.64,LOST
17779.0,23,3,658.57,REGULARS
16696.0,67,4,657.9,REGULARS
12577.0,244,3,657.8,LOST
14818.0,75,3,657.8,REGULARS
15648.0,206,2,657.35,LOST
17459.0,45,2,657.3,REGULARS
15677.0,51,1,657.23,REGULARS
16157.0,17,3,656.69,REGULARS
13049.0,184,2,656.68,LOST
16708.0,47,1,656.63,REGULARS
16127.0,41,1,656.25,REGULARS
14894.0,87,1,655.75,REGULARS
16444.0,48,4,654.67,REGULARS
14651.0,6,2,654.6,REGULARS
17398.0,116,3,653.38,REGULARS
18151.0,136,2,653.35,REGULARS
13496.0,12,2,653.33,REGULARS
15205.0,87,2,653.24,REGULARS
14044.0,28,4,652.82,REGULARS
14548.0,4,2,652.8,REGULARS
17523.0,13,4,652.74,REGULARS
14034.0,24,3,651.82,REGULARS
16734.0,54,3,650.51,REGULARS
16469.0,25,4,650.43,REGULARS
15571.0,13,4,650.43,REGULARS
16969.0,41,3,650.41,REGULARS
17373.0,42,4,646.92,REGULARS
12589.0,30,2,646.68,REGULARS
15651.0,262,3,646.3,LOST
17545.0,45,3,645.96,REGULARS
14855.0,3,2,645.65,REGULARS
12719.0,215,2,644.95,LOST
17312.0,140,3,644.3,REGULARS
16431.0,67,3,642.81,REGULARS
14020.0,2,2,642.8,REGULARS
13034.0,56,2,642.77,REGULARS
15384.0,171,2,642.41,LOST
17046.0,218,1,642.02,LOST
15297.0,12,3,641.94,REGULARS
12365.0,293,2,641.38,LOST
12624.0,108,2,641.13,REGULARS
13417.0,207,2,640.83,LOST
13318.0,121,3,640.76,REGULARS
12631.0,59,1,640.5,REGULARS
14301.0,119,1,640.14,REGULARS
15919.0,21,2,639.89,REGULARS
17515.0,122,4,639.02,REGULARS
18160.0,59,2,638.06,REGULARS
14754.0,46,2,638.05,REGULARS
14664.0,21,2,637.89,REGULARS
14128.0,62,2,637.5,REGULARS
14481.0,166,2,636.51,LOST
15829.0,142,2,636.14,REGULARS
15773.0,243,1,635.68,LOST
14000.0,6,1,635.66,REGULARS
16139.0,20,3,635.41,REGULARS
17985.0,24,1,634.95,REGULARS
13892.0,28,4,632.97,REGULARS
14220.0,190,2,632.4,LOST
16306.0,39,6,632.27,REGULARS
